"ID_TERMIN","TERMIN","DATA_ID"
4430,"2",859
4431,"2",1596
4432,"2",817
4433,"3",1814
4434,"0",2204
4435,"3",206
4436,"1",2734
4437,"0",1619
4438,"3",2180
4439,"1",1365
4440,"2",3565
4441,"2",2160
4442,"1",2774
4443,"0",1401
4444,"1",3571
4445,"1",2899
4446,"2",2459
4447,"2",2398
4448,"2",2881
4449,"1",3214
4450,"3",458
4451,"0",2323
4452,"0",512
4453,"0",1050
4454,"0",1298
4455,"0",2271
4456,"2",3285
4457,"2",2317
4458,"1",2540
4459,"2",2628
4460,"1",799
4461,"2",790
4462,"1",2491
4463,"2",2318
4464,"0",1718
4465,"0",2029
4466,"1",2461
4467,"2",2770
4468,"3",2412
4469,"3",486
4470,"1",1545
4471,"2",257
4472,"0",493
4473,"1",2620
4474,"2",2240
4475,"3",1588
4476,"0",3040
4477,"3",183
4478,"1",3373
4479,"1",1775
4480,"2",1685
4481,"0",1912
4482,"0",1591
4483,"0",1072
4484,"1",598
4485,"0",3658
4486,"2",2444
4487,"2",2430
4488,"2",3400
4489,"0",1089
4490,"1",3605
4491,"3",3628
4492,"0",1449
4493,"0",1803
4494,"3",2407
4495,"1",2213
4496,"1",2737
4497,"2",1827
4498,"2",1629
4499,"2",751
4500,"2",770
4501,"2",3419
4502,"1",2128
4503,"1",2970
4504,"0",2586
4505,"1",1439
4506,"0",2049
4507,"3",3408
4508,"1",1806
4509,"1",1622
4510,"1",939
4511,"2",1380
4512,"1",62
4513,"3",2114
4514,"3",2083
4515,"2",3221
4516,"2",758
4517,"2",3612
4518,"2",1978
4519,"0",441
4520,"1",1496
4521,"0",3275
4522,"1",1575
4523,"0",2372
4524,"1",1108
4525,"2",700
4526,"1",606
4527,"2",2945
4528,"0",3249
4529,"1",1256
4530,"1",445
4531,"0",2917
4532,"2",2803
4533,"2",1458
4534,"3",1228
4535,"0",1840
4536,"3",2869
4537,"0",1096
4538,"3",2826
4539,"1",2156
4540,"2",3054
4541,"2",3344
4542,"3",1668
4543,"3",478
4544,"0",3198
4545,"1",202
4546,"0",991
4547,"2",994
4548,"2",2047
4549,"3",1329
4550,"1",699
4551,"2",1154
4552,"2",1206
4553,"1",683
4554,"0",2416
4555,"3",45
4556,"2",1984
4557,"0",1542
4558,"0",417
4559,"0",2609
4560,"3",599
4561,"2",2459
4562,"3",3069
4563,"1",851
4564,"3",3181
4565,"3",3357
4566,"3",187
4567,"3",1474
4568,"0",462
4569,"0",904
4570,"3",3291
4571,"3",3338
4572,"2",2031
4573,"2",356
4574,"2",2089
4575,"2",2045
4576,"2",3411
4577,"0",1904
4578,"2",3339
4579,"3",41
4580,"0",338
4581,"1",3113
4582,"0",1760
4583,"1",1446
4584,"3",2193
4585,"0",3026
4586,"3",3568
4587,"1",2326
4588,"0",3327
4589,"2",28
4590,"1",496
4591,"1",1910
4592,"2",2291
4593,"1",989
4594,"3",141
4595,"3",1897
4596,"3",1313
4597,"0",3066
4598,"0",3005
4599,"2",3585
4600,"0",1380
4601,"0",719
4602,"2",99
4603,"1",2839
4604,"0",1698
4605,"1",594
4606,"0",2746
4607,"1",304
4608,"1",1869
4609,"2",965
4610,"1",3014
4611,"1",3224
4612,"0",3502
4613,"2",2787
4614,"2",2184
4615,"0",1687
4616,"0",3530
4617,"0",3568
4618,"0",1928
4619,"3",3089
4620,"1",1647
4621,"3",3371
4622,"0",2650
4623,"2",287
4624,"1",3653
4625,"2",1726
4626,"2",940
4627,"0",1224
4628,"0",3534
4629,"2",1385
4630,"1",2132
4631,"2",2125
4632,"1",2792
4633,"3",140
4634,"0",2115
4635,"3",2342
4636,"2",3063
4637,"2",1691
4638,"0",2454
4639,"0",1175
4640,"2",1325
4641,"0",2745
4642,"0",3185
4643,"3",991
4644,"3",1108
4645,"1",1328
4646,"0",1572
4647,"3",3461
4648,"1",2129
4649,"1",1717
4650,"0",2872
4651,"1",2875
4652,"2",3072
4653,"0",870
4654,"3",832
4655,"2",29
4656,"0",2556
4657,"1",3501
4658,"3",970
4659,"0",2512
4660,"3",1893
4661,"2",476
4662,"1",3645
4663,"2",229
4664,"0",2825
4665,"1",1984
4666,"2",3691
4667,"0",2197
4668,"0",734
4669,"0",3391
4670,"0",526
4671,"3",324
4672,"2",3571
4673,"0",812
4674,"3",3596
4675,"1",2527
4676,"2",3540
4677,"3",736
4678,"1",3556
4679,"2",3248
4680,"3",3269
4681,"1",3552
4682,"0",3055
4683,"2",1607
4684,"3",1619
4685,"2",1131
4686,"1",754
4687,"2",3552
4688,"2",1336
4689,"0",922
4690,"2",1865
4691,"2",881
4692,"1",1078
4693,"1",784
4694,"3",2651
4695,"3",26
4696,"2",1224
4697,"3",1546
4698,"0",1946
4699,"0",1829
4700,"0",294
4701,"3",3038
4702,"0",1409
4703,"1",3381
4704,"0",95
4705,"3",2621
4706,"3",3190
4707,"3",8
4708,"3",3614
4709,"1",1250
4710,"0",2103
4711,"3",71
4712,"0",2167
4713,"3",1218
4714,"0",2446
4715,"3",1571
4716,"3",1944
4717,"2",555
4718,"0",2639
4719,"1",2951
4720,"0",507
4721,"1",3415
4722,"0",919
4723,"1",2426
4724,"3",2032
4725,"0",1800
4726,"3",1756
4727,"3",1803
4728,"2",2917
4729,"2",2795
4730,"2",3537
4731,"3",2549
4732,"1",671
4733,"1",2679
4734,"3",1440
4735,"1",3306
4736,"2",3504
4737,"1",3101
4738,"2",2415
4739,"3",3226
4740,"3",1137
4741,"3",87
4742,"1",750
4743,"3",2811
4744,"2",2598
4745,"2",2794
4746,"3",2597
4747,"1",3599
4748,"0",2927
4749,"0",3685
4750,"0",1656
4751,"1",1091
4752,"0",2738
4753,"2",322
4754,"2",1988
4755,"2",2284
4756,"3",2324
4757,"0",1986
4758,"2",3329
4759,"0",985
4760,"2",895
4761,"1",3235
4762,"3",2431
4763,"3",2166
4764,"3",1594
4765,"3",155
4766,"3",187
4767,"3",3141
4768,"3",518
4769,"1",3179
4770,"3",89
4771,"0",2228
4772,"0",797
4773,"3",1358
4774,"1",2377
4775,"1",1131
4776,"0",1923
4777,"1",3129
4778,"0",1811
4779,"2",588
4780,"3",2631
4781,"1",3035
4782,"3",477
4783,"3",2291
4784,"3",1728
4785,"0",492
4786,"3",2945
4787,"2",246
4788,"2",785
4789,"2",2527
4790,"2",1881
4791,"3",3684
4792,"0",327
4793,"2",1089
4794,"3",2165
4795,"0",2663
4796,"1",503
4797,"0",1529
4798,"2",1745
4799,"2",2851
4800,"1",723
4801,"3",2072
4802,"1",2850
4803,"1",1702
4804,"3",3236
4805,"2",712
4806,"3",487
4807,"0",1192
4808,"1",238
4809,"3",2863
4810,"0",3353
4811,"0",1626
4812,"3",1536
4813,"2",570
4814,"0",1629
4815,"1",857
4816,"1",739
4817,"3",1316
4818,"1",798
4819,"0",1241
4820,"1",1352
4821,"1",574
4822,"1",3349
4823,"1",811
4824,"0",1676
4825,"2",1190
4826,"2",1699
4827,"0",889
4828,"3",3014
4829,"0",850
4830,"1",451
4831,"1",2439
4832,"0",2261
4833,"3",3571
4834,"0",1002
4835,"1",3266
4836,"2",1299
4837,"2",1029
4838,"2",3401
4839,"2",3282
4840,"3",2726
4841,"0",1211
4842,"1",2071
4843,"1",2185
4844,"1",2172
4845,"3",1637
4846,"1",1336
4847,"0",1106
4848,"3",2620
4849,"0",3147
4850,"1",2475
4851,"3",213
4852,"1",825
4853,"3",608
4854,"2",149
4855,"3",47
4856,"0",1952
4857,"1",673
4858,"1",3112
4859,"1",140
4860,"1",198
4861,"1",2054
4862,"1",417
4863,"2",1487
4864,"1",1548
4865,"0",2558
4866,"2",2691
4867,"3",3110
4868,"3",3693
4869,"0",1908
4870,"0",2670
4871,"1",3112
4872,"1",2716
4873,"2",2734
4874,"2",684
4875,"2",152
4876,"3",105
4877,"2",3418
4878,"0",2432
4879,"1",113
4880,"0",3162
4881,"3",1184
4882,"0",615
4883,"0",3625
4884,"1",1267
4885,"1",2373
4886,"1",3624
4887,"2",1088
4888,"0",1600
4889,"3",2500
4890,"1",2325
4891,"2",176
4892,"1",520
4893,"2",804
4894,"2",1018
4895,"3",204
4896,"3",330
4897,"0",294
4898,"1",1659
4899,"2",1314
4900,"0",3296
4901,"0",358
4902,"2",2119
4903,"3",1099
4904,"2",416
4905,"1",647
4906,"2",2185
4907,"1",3688
4908,"0",2759
4909,"0",1081
4910,"0",3347
4911,"3",1044
4912,"1",3070
4913,"3",132
4914,"0",3058
4915,"3",2566
4916,"2",2151
4917,"3",3692
4918,"0",2239
4919,"1",1053
4920,"2",463
4921,"2",908
4922,"0",3482
4923,"1",2564
4924,"0",427
4925,"2",157
4926,"2",31
4927,"2",573
4928,"1",2668
4929,"1",878
4930,"2",1954
4931,"3",2503
4932,"1",1485
4933,"1",3610
4934,"3",2196
4935,"1",2954
4936,"1",2385
4937,"1",3239
4938,"0",2797
4939,"0",360
4940,"1",1687
4941,"1",1443
4942,"3",2017
4943,"1",748
4944,"2",1080
4945,"2",1239
4946,"2",2398
4947,"2",3259
4948,"2",53
4949,"2",182
4950,"0",730
4951,"0",2775
4952,"0",2123
4953,"0",1644
4954,"0",1126
4955,"2",2296
4956,"1",2192
4957,"3",32
4958,"0",127
4959,"2",3011
4960,"1",2373
4961,"2",2276
4962,"0",3465
4963,"0",437
4964,"2",1635
4965,"2",2322
4966,"3",2916
4967,"0",567
4968,"0",1232
4969,"0",3086
4970,"3",313
4971,"2",3113
4972,"0",3625
4973,"3",2536
4974,"2",812
4975,"0",552
4976,"3",2935
4977,"2",553
4978,"2",2009
4979,"1",393
4980,"2",1820
4981,"1",2626
4982,"3",2088
4983,"3",1949
4984,"2",1301
4985,"3",1170
4986,"3",1754
4987,"1",3550
4988,"0",1831
4989,"1",1086
4990,"1",3483
4991,"1",1294
4992,"0",2867
4993,"0",857
4994,"2",1456
4995,"2",3388
4996,"3",883
4997,"1",2555
4998,"3",3688
4999,"0",3311
5000,"2",253
5001,"1",3691
5002,"1",2525
5003,"3",3002
5004,"0",2541
5005,"2",104
5006,"2",961
5007,"2",2409
5008,"3",1340
5009,"3",2057
5010,"0",611
5011,"3",3248
5012,"0",1853
5013,"3",417
5014,"3",3049
5015,"1",1200
5016,"0",1388
5017,"0",1583
5018,"2",2054
5019,"0",1363
5020,"0",3471
5021,"2",1351
5022,"0",2787
5023,"1",2061
5024,"3",3447
5025,"2",684
5026,"0",3286
5027,"2",2331
5028,"3",1869
5029,"3",1528
5030,"2",944
5031,"0",213
5032,"2",759
5033,"0",3263
5034,"2",3000
5035,"3",3389
5036,"1",1682
5037,"3",2530
5038,"3",3571
5039,"0",46
5040,"0",1319
5041,"1",455
5042,"3",2829
5043,"3",944
5044,"3",600
5045,"2",2723
5046,"1",3103
5047,"2",704
5048,"2",673
5049,"0",2994
5050,"1",985
5051,"2",2698
5052,"3",3353
5053,"1",1723
5054,"3",2870
5055,"0",1041
5056,"3",3680
5057,"2",1182
5058,"3",2300
5059,"3",3010
5060,"1",2416
5061,"1",423
5062,"2",1131
5063,"3",3047
5064,"1",1998
5065,"2",3098
5066,"3",2219
5067,"1",3391
5068,"0",2936
5069,"1",3366
5070,"3",112
5071,"1",1672
5072,"1",3191
5073,"3",2852
5074,"0",1207
5075,"0",3112
5076,"1",1452
5077,"2",775
5078,"1",1608
5079,"0",460
5080,"1",2723
5081,"2",2044
5082,"0",435
5083,"2",2817
5084,"2",3044
5085,"0",2825
5086,"2",3173
5087,"0",953
5088,"1",63
5089,"0",2959
5090,"1",3106
5091,"2",3619
5092,"1",2429
5093,"0",2537
5094,"1",1946
5095,"1",1797
5096,"2",3044
5097,"2",3147
5098,"2",662
5099,"3",2275
5100,"3",1409
5101,"2",2502
5102,"2",1385
5103,"2",1047
5104,"3",2284
5105,"0",2992
5106,"0",2705
5107,"0",296
5108,"0",1305
5109,"3",494
5110,"0",2404
5111,"3",1317
5112,"0",532
5113,"1",684
5114,"3",3670
5115,"2",105
5116,"2",2898
5117,"1",577
5118,"0",1599
5119,"0",2726
5120,"1",1267
5121,"0",334
5122,"0",759
5123,"0",284
5124,"0",276
5125,"3",2301
5126,"1",1388
5127,"2",2913
5128,"0",1543
5129,"2",467
5130,"0",2168
5131,"0",3015
5132,"3",875
5133,"1",2480
5134,"2",2381
5135,"3",3643
5136,"3",2632
5137,"1",1323
5138,"0",2634
5139,"2",3009
5140,"3",161
5141,"2",2552
5142,"2",1461
5143,"0",2859
5144,"2",1441
5145,"0",1684
5146,"0",1424
5147,"3",1777
5148,"3",2112
5149,"1",373
5150,"1",1222
5151,"1",536
5152,"3",1934
5153,"1",316
5154,"2",284
5155,"2",3325
5156,"2",2212
5157,"0",1220
5158,"2",2802
5159,"0",3465
5160,"0",3239
5161,"0",2098
5162,"1",2177
5163,"0",2124
5164,"1",1654
5165,"0",788
5166,"0",1309
5167,"3",3027
5168,"1",281
5169,"0",1636
5170,"3",2146
5171,"1",1907
5172,"2",2066
5173,"3",2900
5174,"1",953
5175,"0",29
5176,"0",909
5177,"1",2401
5178,"0",2929
5179,"0",3370
5180,"3",1665
5181,"2",1794
5182,"1",1895
5183,"1",62
5184,"2",3694
5185,"1",584
5186,"3",3473
5187,"3",2327
5188,"0",526
5189,"1",1277
5190,"3",1980
5191,"1",3309
5192,"2",1094
5193,"2",3431
5194,"2",1011
5195,"2",1761
5196,"3",595
5197,"2",2595
5198,"3",3481
5199,"1",1711
5200,"1",1840
5201,"3",1340
5202,"2",1339
5203,"2",1518
5204,"3",12
5205,"3",2163
5206,"2",3152
5207,"1",3436
5208,"1",726
5209,"1",3462
5210,"1",3306
5211,"3",676
5212,"2",2739
5213,"3",3323
5214,"2",3509
5215,"0",809
5216,"1",275
5217,"1",3155
5218,"3",3685
5219,"2",170
5220,"3",1217
5221,"2",313
5222,"0",3049
5223,"0",3502
5224,"0",1649
5225,"3",850
5226,"1",204
5227,"2",3031
5228,"2",2738
5229,"0",317
5230,"0",3168
5231,"2",241
5232,"3",636
5233,"3",802
5234,"3",339
5235,"2",2369
5236,"0",2512
5237,"3",853
5238,"2",2107
5239,"1",631
5240,"2",2413
5241,"1",2289
5242,"0",2331
5243,"0",1342
5244,"3",2502
5245,"1",2062
5246,"2",3358
5247,"2",2585
5248,"2",2926
5249,"2",3677
5250,"1",2456
5251,"1",54
5252,"1",2814
5253,"3",456
5254,"0",282
5255,"0",204
5256,"3",3019
5257,"2",1749
5258,"0",3085
5259,"3",302
5260,"2",2131
5261,"0",2754
5262,"2",643
5263,"0",2567
5264,"2",3342
5265,"3",1703
5266,"2",3274
5267,"1",765
5268,"2",2558
5269,"2",1609
5270,"1",1306
5271,"1",3440
5272,"2",3041
5273,"3",1555
5274,"1",1172
5275,"2",2393
5276,"3",2476
5277,"1",1916
5278,"0",563
5279,"2",3309
5280,"1",335
5281,"0",1173
5282,"3",364
5283,"1",954
5284,"2",1205
5285,"0",2330
5286,"3",207
5287,"3",886
5288,"2",1602
5289,"0",3214
5290,"2",3013
5291,"0",1525
5292,"2",1109
5293,"0",2897
5294,"0",1361
5295,"1",3057
5296,"2",357
5297,"2",1835
5298,"0",177
5299,"3",1633
5300,"2",2118
5301,"2",3247
5302,"2",1900
5303,"0",692
5304,"1",867
5305,"2",635
5306,"3",1524
5307,"2",213
5308,"1",2690
5309,"3",148
5310,"0",2915
5311,"2",2470
5312,"2",2757
5313,"2",44
5314,"1",2319
5315,"3",3350
5316,"3",1477
5317,"0",2174
5318,"0",1799
5319,"2",445
5320,"0",1719
5321,"1",877
5322,"0",3141
5323,"3",157
5324,"3",120
5325,"0",3114
5326,"2",2283
5327,"3",1792
5328,"3",1442
5329,"2",1069
5330,"1",3528
5331,"2",1438
5332,"3",2119
5333,"2",3241
5334,"2",274
5335,"1",2550
5336,"2",162
5337,"1",2442
5338,"2",2108
5339,"1",2945
5340,"0",1499
5341,"2",3639
5342,"3",1023
5343,"2",564
5344,"3",3105
5345,"0",1554
5346,"0",1729
5347,"1",1692
5348,"0",1263
5349,"3",612
5350,"2",1283
5351,"0",1345
5352,"1",1321
5353,"3",3428
5354,"0",252
5355,"0",1253
5356,"3",1534
5357,"3",2143
5358,"2",2833
5359,"0",1988
5360,"3",325
5361,"3",542
5362,"3",367
5363,"1",788
5364,"1",3618
5365,"1",309
5366,"2",60
5367,"3",2708
5368,"2",3679
5369,"2",2799
5370,"3",1275
5371,"2",3278
5372,"1",2453
5373,"1",437
5374,"3",3110
5375,"1",6
5376,"0",1427
5377,"3",2374
5378,"2",3124
5379,"2",42
5380,"2",51
5381,"0",1374
5382,"1",3490
5383,"0",1505
5384,"3",2297
5385,"1",3329
5386,"0",2923
5387,"2",78
5388,"1",1541
5389,"2",638
5390,"3",2546
5391,"3",1949
5392,"1",3182
5393,"3",94
5394,"2",2453
5395,"0",994
5396,"1",3078
5397,"3",1747
5398,"3",1625
5399,"3",782
5400,"1",618
5401,"1",731
5402,"2",2514
5403,"0",3099
5404,"0",2785
5405,"0",3501
5406,"3",2937
5407,"2",1100
5408,"2",2730
5409,"2",2009
5410,"1",70
5411,"3",624
5412,"3",304
5413,"2",3674
5414,"2",101
5415,"2",814
5416,"0",1511
5417,"1",340
5418,"2",2178
5419,"0",1512
5420,"0",2045
5421,"3",2711
5422,"3",239
5423,"0",570
5424,"2",396
5425,"1",892
5426,"3",1850
5427,"1",1193
5428,"0",724
5429,"2",3620
5430,"0",1834
5431,"2",1701
5432,"0",3683
5433,"0",1486
5434,"2",192
5435,"1",1753
5436,"2",2830
5437,"0",3536
5438,"1",2344
5439,"3",1816
5440,"1",1047
5441,"3",1562
5442,"2",807
5443,"3",3535
5444,"3",839
5445,"1",3464
5446,"0",3420
5447,"3",2648
5448,"3",3186
5449,"3",1582
5450,"1",49
5451,"3",274
5452,"0",1879
5453,"0",11
5454,"0",2056
5455,"2",2939
5456,"0",1279
5457,"3",2200
5458,"2",1456
5459,"2",2520
5460,"1",1580
5461,"2",2472
5462,"0",2719
5463,"0",1817
5464,"1",3081
5465,"3",3480
5466,"1",1927
5467,"0",136
5468,"1",749
5469,"2",2813
5470,"0",659
5471,"3",888
5472,"2",3337
5473,"2",1706
5474,"3",3160
5475,"0",3367
5476,"2",23
5477,"1",841
5478,"0",2198
5479,"2",3054
5480,"0",923
5481,"1",2319
5482,"1",3111
5483,"0",3325
5484,"2",1523
5485,"3",2586
5486,"3",540
5487,"3",1106
5488,"1",56
5489,"1",532
5490,"1",373
5491,"3",3632
5492,"0",493
5493,"1",2543
5494,"0",1303
5495,"1",2394
5496,"0",2428
5497,"0",2008
5498,"3",228
5499,"1",1655
5500,"1",2174
5501,"1",1958
5502,"2",841
5503,"1",2924
5504,"1",1329
5505,"2",281
5506,"3",3305
5507,"2",1624
5508,"3",1857
5509,"0",2445
5510,"0",1188
5511,"1",369
5512,"2",33
5513,"3",1030
5514,"1",3668
5515,"0",1561
5516,"0",1025
5517,"1",564
5518,"1",476
5519,"3",2556
5520,"3",1111
5521,"3",30
5522,"0",1577
5523,"0",17
5524,"3",968
5525,"3",1848
5526,"1",3123
5527,"2",2887
5528,"2",2558
5529,"0",926
5530,"3",2970
5531,"2",3623
5532,"2",3616
5533,"2",264
5534,"1",42
5535,"1",1414
5536,"0",3503
5537,"1",2966
5538,"1",953
5539,"3",2193
5540,"3",3237
5541,"1",3219
5542,"2",1686
5543,"0",1248
5544,"3",1621
5545,"1",2148
5546,"0",1258
5547,"0",741
5548,"3",3568
5549,"0",2168
5550,"2",3256
5551,"0",588
5552,"0",3228
5553,"3",1255
5554,"1",2605
5555,"3",539
5556,"2",3180
5557,"2",84
5558,"2",1202
5559,"3",2640
5560,"2",2989
5561,"0",2716
5562,"3",631
5563,"1",1687
5564,"0",2340
5565,"0",1670
5566,"0",1992
5567,"1",1604
5568,"0",1154
5569,"2",338
5570,"2",2793
5571,"0",898
5572,"1",1186
5573,"0",2460
5574,"3",1579
5575,"3",492
5576,"2",2983
5577,"1",3641
5578,"0",3462
5579,"1",3586
5580,"1",2992
5581,"1",2102
5582,"0",1087
5583,"2",1168
5584,"2",2422
5585,"2",222
5586,"3",673
5587,"2",3421
5588,"3",2266
5589,"1",1106
5590,"0",421
5591,"2",3639
5592,"0",2601
5593,"3",992
5594,"1",3004
5595,"1",2233
5596,"3",2185
5597,"0",2830
5598,"2",1777
5599,"2",982
5600,"2",2459
5601,"0",2317
5602,"3",1113
5603,"0",1981
5604,"0",217
5605,"2",568
5606,"3",2916
5607,"3",709
5608,"1",1783
5609,"1",3668
5610,"0",59
5611,"0",2143
5612,"2",531
5613,"3",1328
5614,"3",865
5615,"3",2777
5616,"1",438
5617,"3",3300
5618,"3",1157
5619,"0",1927
5620,"0",1970
5621,"2",275
5622,"0",1340
5623,"0",1354
5624,"2",2275
5625,"2",1306
5626,"2",1592
5627,"1",714
5628,"0",1025
5629,"3",1616
5630,"1",2613
5631,"2",1293
5632,"0",2922
5633,"2",1142
5634,"1",584
5635,"0",496
5636,"3",3625
5637,"2",1478
5638,"3",2496
5639,"0",218
5640,"1",372
5641,"0",2262
5642,"3",3335
5643,"2",3518
5644,"3",1335
5645,"3",2916
5646,"1",2432
5647,"1",2710
5648,"2",891
5649,"2",616
5650,"0",1688
5651,"1",2170
5652,"0",2067
5653,"1",1031
5654,"2",3558
5655,"1",2505
5656,"0",1163
5657,"0",11
5658,"0",76
5659,"3",301
5660,"2",2361
5661,"1",2990
5662,"3",405
5663,"2",2185
5664,"0",734
5665,"1",2814
5666,"2",791
5667,"2",1339
5668,"1",3523
5669,"1",3639
5670,"3",1040
5671,"1",12
5672,"0",2350
5673,"3",2670
5674,"2",1211
5675,"2",2156
5676,"1",28
5677,"3",2962
5678,"2",2810
5679,"1",1640
5680,"3",886
5681,"2",1499
5682,"0",1786
5683,"1",1750
5684,"0",3022
5685,"1",3389
5686,"2",388
5687,"1",2741
5688,"3",945
5689,"1",675
5690,"2",1896
5691,"3",1984
5692,"3",3492
5693,"1",2326
5694,"3",3521
5695,"2",3289
5696,"2",2104
5697,"2",2772
5698,"2",2469
5699,"1",1407
5700,"1",551
5701,"0",363
5702,"2",3252
5703,"3",1130
5704,"2",3254
5705,"3",3102
5706,"1",1494
5707,"3",732
5708,"2",1491
5709,"1",1915
5710,"3",575
5711,"0",2751
5712,"1",3575
5713,"1",733
5714,"0",1517
5715,"2",2715
5716,"3",563
5717,"3",2726
5718,"1",2309
5719,"0",14
5720,"1",1876
5721,"3",1970
5722,"3",3515
5723,"0",3123
5724,"0",2704
5725,"0",744
5726,"0",8
5727,"1",878
5728,"0",343
5729,"1",1866
5730,"0",3668
5731,"3",76
5732,"1",2453
5733,"0",1521
5734,"2",2747
5735,"1",3077
5736,"0",1676
5737,"0",2451
5738,"2",2777
5739,"2",1580
5740,"2",2028
5741,"2",2655
5742,"3",3553
5743,"2",2218
5744,"3",2141
5745,"2",3134
5746,"0",1647
5747,"3",600
5748,"0",1185
5749,"2",1153
5750,"2",2314
5751,"0",2516
5752,"1",3572
5753,"3",903
5754,"0",262
5755,"3",1192
5756,"3",2909
5757,"3",2533
5758,"3",1180
5759,"3",2648
5760,"2",2684
5761,"2",1661
5762,"3",1121
5763,"0",3314
5764,"2",2444
5765,"1",3642
5766,"3",3126
5767,"2",957
5768,"0",3104
5769,"3",1072
5770,"2",580
5771,"3",1500
5772,"2",2055
5773,"3",334
5774,"2",2925
5775,"0",2426
5776,"0",1369
5777,"2",1133
5778,"1",2528
5779,"2",2702
5780,"3",809
5781,"1",3295
5782,"1",1891
5783,"2",3478
5784,"3",1299
5785,"0",802
5786,"1",152
5787,"1",3629
5788,"1",2925
5789,"0",2989
5790,"2",3514
5791,"3",3350
5792,"2",359
5793,"0",320
5794,"3",1903
5795,"3",656
5796,"0",188
5797,"0",2133
5798,"3",357
5799,"3",2610
5800,"2",3105
5801,"2",2563
5802,"0",2374
5803,"2",2829
5804,"3",435
5805,"0",2391
5806,"0",566
5807,"0",831
5808,"3",2795
5809,"3",970
5810,"1",3105
5811,"2",2556
5812,"0",2810
5813,"0",2016
5814,"2",2480
5815,"3",3668
5816,"3",1759
5817,"1",1861
5818,"1",850
5819,"3",2258
5820,"0",3165
5821,"1",2703
5822,"2",2436
5823,"3",2121
5824,"0",2567
5825,"1",145
5826,"1",2844
5827,"3",966
5828,"2",2119
7769,"1",2209
7770,"0",3468
7771,"0",3617
7772,"0",2916
7773,"1",2572
7774,"0",1623
7775,"1",865
7776,"2",2536
7777,"2",2803
7778,"2",2719
7779,"1",3012
7780,"0",2083
7781,"1",191
7782,"2",2260
7783,"3",1810
7784,"3",2311
7785,"0",2743
7786,"0",383
7787,"1",2413
7788,"1",916
7789,"3",40
7790,"1",1939
7791,"1",993
7792,"1",1282
7793,"3",3563
7794,"3",2878
7795,"3",2868
7796,"2",1635
7797,"2",2996
7798,"3",711
7799,"0",3653
7800,"1",947
7801,"0",3294
7802,"3",2079
7803,"0",2830
7804,"0",1417
7805,"2",1570
7806,"0",3058
7807,"2",659
7808,"2",981
7809,"0",3599
7810,"3",1317
7811,"0",3410
7812,"0",50
7813,"3",368
7814,"2",2871
7815,"2",834
7816,"1",2867
7817,"2",3083
7818,"0",2610
7819,"1",1590
7820,"2",999
7821,"0",2718
7822,"2",1480
7823,"3",825
7824,"1",3670
7825,"1",1362
7826,"1",504
7827,"1",2610
7828,"0",3635
7829,"1",2218
7830,"0",488
7831,"3",3039
7832,"3",634
7833,"1",306
7834,"3",2682
7835,"2",651
7836,"3",2961
7837,"3",1489
7838,"3",1833
7839,"1",73
7840,"3",552
7841,"1",937
7842,"1",986
7843,"1",2216
7844,"1",3147
7845,"2",2356
7846,"1",1886
7847,"3",3598
7848,"2",2188
7849,"3",1526
7850,"2",3324
7851,"0",1823
7852,"1",1787
7853,"2",127
7854,"3",201
7855,"3",774
7856,"3",1376
7857,"2",760
7858,"2",2753
7859,"2",2216
7860,"1",2300
7861,"1",2722
7862,"0",1196
7863,"2",2293
7864,"3",670
7865,"2",1068
7866,"3",908
7867,"3",3688
7868,"2",2826
7869,"0",3068
7870,"0",971
7871,"3",1668
7872,"3",2289
7873,"2",3282
7874,"3",2047
7875,"2",2326
7876,"2",1197
7877,"2",2010
7878,"3",2904
7879,"1",3559
7880,"0",3411
7881,"1",3224
7882,"0",366
7883,"0",73
7884,"2",2097
7885,"3",2075
7886,"3",2261
7887,"3",2007
7888,"2",495
7889,"0",540
7890,"3",2794
7891,"0",1927
7892,"3",512
7893,"1",702
7894,"3",788
7895,"0",1449
7896,"1",2991
7897,"0",1981
7898,"1",166
7899,"2",230
7900,"0",1316
7901,"1",545
7902,"1",3305
7903,"1",2259
7904,"3",3294
7905,"3",1946
7906,"3",372
7907,"1",3326
7908,"1",3145
7909,"3",2402
7910,"2",2038
7911,"0",1453
7912,"1",71
7913,"2",3568
7914,"2",1047
7915,"2",2532
7916,"2",2440
7918,"3",1228
7919,"3",685
7920,"2",2644
7921,"2",111
7922,"2",3122
7923,"2",79
7924,"3",124
7925,"1",3372
7926,"3",1120
7927,"3",3193
7928,"2",2014
7929,"0",2821
7930,"3",839
7931,"0",21
7932,"2",3248
7933,"2",1280
7934,"1",67
7935,"2",311
7936,"3",2738
7937,"1",3344
7938,"1",2152
7939,"2",510
7940,"2",622
7941,"2",1934
7942,"2",3447
7943,"3",2431
7944,"3",745
7945,"0",975
7946,"2",1016
7947,"2",15
7948,"0",1089
7949,"0",274
7950,"1",1312
7951,"0",2567
7952,"2",2494
7953,"0",192
7954,"2",2442
7955,"1",3039
7956,"1",3267
7957,"1",3484
7958,"1",3439
7959,"1",1989
7960,"0",3099
7961,"0",2243
7962,"2",1184
7963,"2",3012
7964,"0",1358
7965,"0",2955
7966,"1",1176
7967,"2",2976
7968,"0",1051
7969,"1",2693
7970,"1",3660
7971,"3",3446
