"ID_TERMIN","TERMIN","DATA"
4341,"3",07/08/13
4342,"0",14/08/03
4343,"2",10/01/17
4344,"3",11/08/24
4345,"0",06/12/09
4346,"0",06/03/23
4347,"1",15/04/06
4348,"3",14/06/02
4349,"3",08/10/07
4350,"0",09/02/19
4351,"2",11/02/15
4352,"0",08/09/01
4353,"0",11/02/23
4354,"2",06/06/07
4355,"1",15/05/11
4356,"3",15/04/10
4357,"0",10/09/24
4358,"0",11/06/26
4359,"2",08/09/21
4360,"0",09/06/26
4361,"2",12/07/11
4362,"0",09/04/05
4363,"3",12/06/24
4364,"3",09/11/12
4365,"2",06/01/09
4366,"0",06/08/14
4367,"0",08/10/03
4368,"1",14/04/23
4369,"2",12/11/23
4370,"3",11/06/24
4371,"1",12/04/20
4372,"1",08/02/03
4373,"1",14/02/19
4374,"0",12/07/09
4375,"3",14/09/17
4376,"2",07/09/19
4377,"0",12/06/18
4378,"1",12/11/16
4379,"2",12/05/19
4380,"3",14/06/03
4381,"2",07/04/26
4382,"3",13/12/18
4383,"0",07/10/16
4384,"3",11/09/07
4385,"1",09/12/11
4386,"1",06/12/09
4387,"2",12/03/05
4388,"3",12/07/17
4389,"2",15/11/18
4390,"2",09/02/27
4391,"2",14/04/10
4392,"1",06/07/16
4393,"0",08/01/14
4394,"1",15/01/14
4395,"2",12/12/09
4396,"1",06/04/13
4397,"0",08/07/25
4398,"2",08/10/25
4399,"1",12/01/11
4400,"1",06/04/14
4401,"0",09/09/08
4402,"2",12/05/27
4403,"1",06/09/23
4404,"2",08/01/07
4405,"3",12/04/21
4406,"0",13/11/13
4407,"3",15/04/19
4408,"0",07/03/16
4409,"0",15/08/03
4410,"0",11/08/26
4411,"3",14/03/24
4412,"2",06/03/26
4413,"2",11/06/17
4414,"2",06/10/26
4415,"1",08/09/04
4416,"1",15/01/17
4417,"2",07/06/14
4418,"1",14/03/16
4419,"1",15/12/08
4420,"0",10/02/21
4421,"2",12/05/03
4422,"1",11/06/10
4423,"2",12/05/12
4424,"1",13/01/07
4425,"3",14/12/17
4426,"0",08/10/05
4427,"3",11/10/13
4428,"2",13/09/09
4429,"0",07/10/16
4430,"0",09/12/23
4431,"1",06/10/23
4432,"0",12/12/23
4433,"1",13/08/06
4434,"0",12/12/25
4435,"0",07/12/02
4436,"2",13/04/08
4437,"2",15/03/04
4438,"0",10/07/19
4439,"0",10/05/05
4440,"1",12/02/05
4441,"1",10/11/22
4442,"0",06/02/22
4443,"3",14/01/01
4444,"1",10/09/01
4445,"1",07/01/13
4446,"3",13/04/12
4447,"2",15/02/22
4448,"2",06/10/08
4449,"0",06/01/26
4450,"2",11/11/13
4451,"1",07/03/09
4452,"1",10/01/04
4453,"0",14/04/25
4454,"0",06/07/13
4455,"3",13/01/16
4456,"1",15/12/07
4457,"0",08/07/04
4458,"2",13/08/18
4459,"0",07/01/06
4460,"0",11/06/20
4461,"2",09/05/07
4462,"2",15/07/05
4463,"2",12/02/09
4464,"1",15/05/06
4465,"1",13/11/10
4466,"3",12/04/27
4467,"1",06/10/03
4468,"2",14/12/11
4469,"0",06/10/19
4470,"3",12/08/20
4471,"3",14/09/13
4472,"1",11/01/03
4473,"1",06/06/17
4474,"1",06/12/04
4475,"1",07/08/15
4476,"0",07/07/20
4477,"2",06/04/06
4478,"1",14/11/20
4479,"1",10/11/24
4480,"0",08/07/05
4481,"0",11/05/09
4482,"0",14/11/15
4483,"0",09/02/02
4484,"3",06/01/19
4485,"2",10/08/17
4486,"1",09/12/16
4487,"2",10/06/07
4488,"2",10/11/02
4489,"3",15/02/18
4490,"3",06/06/09
4491,"2",09/04/19
4492,"2",15/09/27
4493,"1",10/04/15
4494,"2",10/06/14
4495,"3",13/03/12
4496,"2",07/10/24
4497,"1",10/11/22
4498,"1",10/12/13
4499,"2",10/10/19
4500,"1",08/01/17
4501,"1",11/10/06
4502,"0",09/10/08
4503,"3",15/11/21
4504,"1",09/08/10
4505,"2",06/10/04
4506,"2",10/02/19
4507,"3",14/11/14
4508,"2",15/09/25
4509,"0",11/04/08
4510,"1",10/03/27
4511,"0",14/04/14
4512,"0",08/12/13
4513,"3",15/09/19
4514,"1",14/12/11
4515,"1",08/05/19
4516,"1",06/10/27
4517,"3",09/08/03
4518,"3",10/05/25
4519,"2",13/04/02
4520,"1",09/03/10
4521,"1",07/10/15
4522,"3",09/09/20
4523,"3",11/03/13
4524,"0",10/03/12
4525,"1",07/04/05
4526,"0",13/02/07
4527,"0",14/09/13
4528,"3",14/08/26
4529,"2",15/07/19
4530,"3",15/09/15
4531,"0",06/05/19
4532,"1",09/09/27
4533,"3",09/10/23
4534,"3",11/11/03
4535,"1",10/05/27
4536,"1",11/08/11
4537,"0",09/10/21
4538,"1",10/09/08
4539,"3",10/07/18
4540,"3",15/04/02
4541,"1",08/01/22
4542,"2",08/07/23
4543,"2",15/10/26
4544,"3",08/10/12
4545,"3",10/01/08
4546,"1",10/05/03
4547,"0",09/05/21
4548,"3",09/03/25
4549,"2",10/12/08
4550,"3",12/12/07
4551,"1",06/02/06
4552,"0",14/11/27
4553,"3",09/03/25
4554,"1",11/08/20
4555,"3",06/07/21
4556,"1",11/03/25
4557,"2",06/09/12
4558,"1",09/02/18
4559,"0",14/07/15
4560,"0",09/06/24
4561,"2",06/07/02
4562,"1",15/06/23
4563,"1",14/05/08
4564,"1",12/07/04
4565,"2",06/11/15
4566,"1",11/02/18
4567,"1",07/11/23
4568,"0",08/08/04
4569,"0",12/03/04
4570,"3",11/09/12
4571,"3",08/04/19
4572,"0",14/11/26
4573,"0",11/10/27
4574,"1",15/07/04
4575,"1",14/12/26
4576,"1",06/01/15
4577,"1",15/06/20
4578,"1",09/10/09
4579,"1",11/02/17
4580,"2",13/05/22
4581,"1",12/01/03
4582,"0",09/10/07
4583,"0",12/12/05
4584,"1",12/08/05
4585,"0",10/08/11
4586,"2",15/08/01
4587,"2",08/12/18
4588,"0",11/10/17
4589,"1",13/10/25
4590,"3",07/11/15
1916,"1",11/08/22
1917,"2",13/11/23
1918,"1",13/07/27
1919,"1",15/11/01
1920,"2",09/07/18
1921,"3",12/10/26
1922,"3",13/09/17
1923,"1",09/01/03
1924,"0",08/01/12
1925,"3",11/12/14
1926,"3",10/05/15
1927,"2",07/12/19
1928,"0",07/10/23
1929,"2",08/06/20
1930,"0",12/06/10
1931,"1",15/09/26
1932,"0",09/10/03
1933,"0",06/07/25
1934,"0",08/09/06
1935,"0",12/11/22
1936,"3",10/11/03
1937,"0",12/12/11
1938,"0",11/03/13
1939,"1",12/09/13
1940,"2",12/12/21
1941,"2",07/10/27
1942,"2",14/03/18
1943,"2",08/09/13
1944,"2",11/03/14
1945,"3",09/10/09
1946,"1",10/03/13
1947,"1",10/04/12
1948,"2",11/03/08
1949,"2",08/03/20
1950,"0",11/06/10
1951,"2",14/12/01
1952,"1",15/05/23
1953,"0",12/06/09
1954,"1",10/02/16
1955,"3",14/12/24
1956,"0",13/10/01
1957,"1",12/12/13
1958,"1",10/07/17
1959,"0",07/06/17
1960,"3",14/06/18
1961,"2",11/06/21
1962,"0",08/05/16
1963,"2",07/12/24
1964,"0",10/09/18
1965,"0",06/11/14
1966,"3",15/09/17
1967,"3",15/01/24
1968,"1",13/09/17
1969,"1",07/08/17
1970,"3",12/07/19
1971,"1",12/12/26
1972,"3",07/01/06
1973,"1",15/03/24
1974,"1",15/05/20
1975,"1",09/11/22
1976,"2",12/07/03
1977,"0",12/06/24
1978,"2",15/01/12
1979,"3",10/12/13
1980,"1",07/10/14
1981,"2",06/07/26
1982,"3",08/02/26
1983,"3",06/06/06
1984,"0",09/03/08
1985,"2",12/03/18
1986,"2",11/11/18
1987,"0",15/04/19
1988,"2",09/07/23
1989,"3",11/01/24
1990,"2",08/09/27
1991,"1",09/04/09
1992,"2",07/10/03
1993,"2",14/10/27
1994,"1",11/08/17
1995,"0",08/04/27
1996,"1",07/04/06
1997,"0",11/12/10
1998,"3",14/09/11
1999,"1",15/03/13
2000,"1",10/03/27
2001,"0",11/05/22
2002,"1",09/01/01
2003,"3",13/09/26
2004,"3",15/11/14
2005,"3",06/07/07
2006,"1",14/03/11
2007,"2",08/01/02
2008,"2",14/11/23
2009,"3",13/07/26
2010,"1",14/01/01
2011,"0",06/01/10
2012,"0",13/09/21
2013,"0",06/08/27
2014,"1",11/03/13
2015,"1",09/12/17
2016,"1",11/06/09
2017,"1",13/04/02
2018,"3",07/05/01
2019,"2",15/09/03
2020,"1",09/12/05
2021,"2",11/10/17
2022,"2",08/12/08
2023,"0",07/10/22
2024,"1",07/02/24
2025,"2",14/07/20
2026,"1",06/04/04
2027,"2",06/01/16
2028,"3",13/12/06
2029,"2",07/09/19
2030,"1",15/10/11
2031,"2",13/06/21
2032,"3",08/10/13
2033,"0",11/02/21
2034,"2",13/03/15
2035,"3",12/09/12
2036,"0",13/08/18
2037,"0",09/01/15
2038,"3",14/02/12
2039,"0",12/04/03
2040,"1",06/12/09
2041,"0",07/04/15
2042,"0",13/09/14
2043,"1",15/10/03
2044,"3",10/09/27
2045,"2",13/01/03
2046,"0",12/08/03
2047,"0",07/11/19
2048,"1",12/09/15
2049,"0",15/05/18
2050,"3",09/07/06
2051,"0",14/02/22
2052,"2",12/11/18
2053,"0",11/11/01
2054,"1",15/03/18
2055,"2",15/05/15
2056,"2",08/08/23
2057,"3",13/01/11
2058,"0",13/08/14
2059,"2",06/06/08
2060,"3",15/12/19
2061,"0",09/06/10
2062,"2",11/03/21
2063,"0",10/01/05
2064,"0",08/09/18
2065,"3",12/12/01
2066,"0",06/01/15
2067,"1",15/06/05
2068,"0",11/11/11
2069,"0",10/02/09
2070,"0",12/09/09
2071,"1",09/07/21
2072,"3",11/01/07
2073,"0",11/10/04
2074,"3",14/09/26
2075,"2",12/03/01
2076,"2",12/02/22
2077,"0",06/07/23
2078,"0",10/01/22
2079,"0",07/07/19
2080,"3",07/12/21
2081,"0",15/03/19
2082,"1",10/09/17
2083,"0",13/03/20
2084,"1",13/01/01
2085,"1",10/05/01
2086,"0",09/06/05
2087,"1",08/05/12
2088,"3",11/05/17
2089,"1",11/03/20
2090,"1",06/01/07
2091,"2",06/08/08
2092,"3",06/01/21
2093,"1",13/12/25
2094,"2",07/09/15
2095,"3",13/09/21
2096,"3",12/05/14
2097,"3",07/02/21
2098,"0",15/08/19
2099,"0",11/04/23
2100,"0",13/10/17
2101,"0",08/05/18
2102,"1",13/09/14
2103,"0",15/03/12
2104,"1",14/03/27
2105,"0",10/12/03
2106,"1",06/02/04
2107,"1",12/09/11
2108,"1",12/07/02
2109,"0",10/06/26
2110,"3",09/03/03
2111,"1",15/11/16
2112,"1",11/04/27
2113,"2",09/09/21
2114,"0",09/04/01
2115,"1",06/05/15
2116,"3",15/04/13
2117,"2",13/12/06
2118,"1",15/06/05
2119,"0",10/01/26
2120,"0",08/11/25
2121,"3",11/02/19
2122,"3",08/06/22
2123,"3",07/10/10
2124,"0",12/10/07
2125,"0",08/07/12
2126,"3",12/11/02
2127,"1",09/09/12
2128,"3",11/09/10
2129,"1",07/01/15
2130,"0",08/07/20
2131,"2",08/10/12
2132,"3",10/05/14
2133,"2",15/03/25
2134,"2",14/10/03
2135,"0",15/03/08
2136,"1",06/10/19
2137,"3",07/11/24
2138,"0",09/08/27
2139,"2",14/03/15
2140,"2",15/12/09
2141,"2",12/09/16
2142,"2",14/10/14
2143,"2",08/03/15
2144,"0",15/01/09
2145,"2",12/08/20
2146,"2",13/08/25
2147,"1",14/04/25
2148,"3",09/04/10
2149,"2",07/11/10
2150,"1",14/07/01
2151,"2",09/09/03
2152,"0",14/06/06
2153,"1",13/05/13
2154,"3",08/08/12
2155,"3",09/08/02
2156,"2",13/12/26
2157,"3",13/02/05
2158,"1",06/06/15
2159,"3",11/05/12
2160,"0",13/06/14
2161,"2",15/08/17
2162,"3",12/11/18
2163,"3",13/05/13
2164,"0",06/09/16
2165,"1",08/03/27
2166,"3",06/11/21
2167,"3",11/04/14
2168,"1",06/09/17
2169,"1",11/10/24
2170,"0",07/02/20
2171,"0",15/06/19
2172,"1",12/06/11
2173,"1",14/04/19
2174,"2",07/01/04
2175,"1",14/12/08
2176,"2",08/10/16
2177,"0",10/04/13
2178,"2",07/08/10
2179,"1",06/11/06
2180,"1",14/04/04
2181,"0",07/06/10
2182,"0",13/04/02
2183,"0",12/06/21
2184,"0",09/01/24
2185,"0",06/08/06
2186,"0",13/02/15
2187,"2",13/11/04
2188,"3",12/06/03
2189,"1",11/06/21
2190,"1",11/01/07
2191,"1",08/03/18
2192,"0",07/11/03
2193,"2",12/08/22
2194,"2",15/07/12
2195,"1",11/12/24
2196,"2",12/09/05
2197,"3",07/10/06
2198,"2",09/04/02
2199,"0",11/05/18
2200,"0",15/04/25
2201,"2",07/06/11
2202,"0",13/04/12
2203,"1",08/09/19
2204,"0",07/05/22
2205,"3",09/12/18
2206,"3",11/04/16
2207,"2",08/09/23
2208,"2",08/11/06
2209,"2",08/08/23
2210,"1",10/01/26
2211,"2",11/06/10
2212,"2",13/01/02
2213,"2",08/02/14
2214,"0",06/06/10
2215,"3",08/12/08
2216,"3",10/05/06
2217,"0",10/08/23
2218,"2",07/09/22
2219,"0",07/03/24
2220,"2",08/01/23
2221,"0",15/10/10
2222,"0",14/01/24
2223,"1",11/08/10
2224,"0",10/09/01
2225,"2",15/04/22
2226,"1",12/12/09
2227,"3",13/08/07
2228,"2",12/02/15
2229,"0",09/10/22
2230,"0",15/06/10
2231,"3",14/03/02
2232,"2",12/08/18
2233,"1",06/02/20
2234,"0",14/03/06
2235,"1",14/09/06
2236,"2",07/04/10
2237,"0",07/04/10
2238,"0",07/08/24
2239,"1",14/07/27
2240,"1",15/05/13
2241,"3",10/12/24
2242,"2",09/10/02
2243,"2",14/06/20
2244,"3",13/02/25
2245,"0",13/11/07
2246,"1",12/08/08
2247,"3",06/02/22
2248,"1",13/05/17
2249,"1",12/05/12
2250,"3",15/08/20
2251,"0",14/07/17
2252,"0",06/04/17
2253,"3",12/07/16
2254,"2",10/09/20
2255,"1",07/02/21
2256,"3",09/08/11
2257,"1",11/08/03
2258,"1",07/09/01
2259,"1",07/04/18
2260,"1",09/07/16
2261,"1",08/03/26
2262,"1",13/08/14
2263,"2",08/05/03
2264,"2",12/12/17
2265,"3",12/07/04
2266,"0",07/11/26
2267,"2",12/05/17
2268,"2",12/07/26
2269,"0",13/09/09
2270,"2",06/01/23
2271,"1",11/02/07
2272,"1",06/12/26
2273,"0",11/05/18
2274,"1",08/11/10
2275,"0",10/07/22
2276,"3",09/03/20
2277,"2",11/04/03
2278,"3",15/07/18
2279,"0",11/04/22
2280,"3",11/06/16
2281,"2",07/06/17
2282,"2",13/07/25
2283,"3",06/12/02
2284,"2",10/12/20
2285,"3",12/08/02
2286,"3",06/02/08
2287,"2",11/05/07
2288,"2",12/02/25
2289,"1",09/02/09
2290,"1",11/07/23
2291,"2",12/01/20
2292,"3",14/05/12
2293,"3",07/04/02
2294,"3",07/07/09
2295,"1",07/08/04
2296,"2",08/09/06
2297,"2",13/09/05
2298,"1",07/10/18
2299,"0",15/06/23
2300,"2",11/11/15
2301,"0",06/02/23
2302,"0",12/02/27
2303,"0",07/05/16
2304,"3",13/07/11
2305,"0",06/02/10
2306,"0",07/09/23
2307,"0",14/03/25
2308,"2",15/09/19
2309,"2",15/09/06
2310,"2",14/02/24
2311,"0",08/07/14
2312,"2",12/11/23
2313,"0",10/03/05
2314,"3",06/04/18
2315,"1",14/05/11
2316,"0",08/12/03
2317,"1",06/05/18
2318,"0",09/11/12
2319,"3",14/08/18
2320,"1",11/10/04
2321,"1",10/07/02
2322,"3",12/05/21
2323,"3",08/02/07
2324,"2",08/04/23
2325,"0",12/02/17
2326,"3",13/03/05
2327,"2",08/03/05
2328,"2",07/07/22
2329,"2",14/10/19
2330,"1",15/11/23
2331,"2",08/08/17
2332,"0",08/08/26
2333,"0",15/12/11
2334,"0",10/11/08
2335,"2",15/08/09
2336,"1",08/06/05
2337,"0",12/04/20
2338,"2",13/04/27
2339,"2",07/09/08
2340,"1",15/08/26
2341,"0",06/03/12
2342,"0",06/05/15
2343,"0",15/03/27
2344,"3",07/05/17
2345,"2",13/05/23
2346,"2",09/04/15
2347,"0",14/10/02
2348,"3",15/05/05
2349,"0",12/03/04
2350,"0",14/01/01
2351,"1",07/04/04
2352,"2",13/09/18
2353,"3",09/10/12
2354,"2",15/12/03
2355,"2",12/08/01
2356,"1",13/10/10
2357,"3",08/08/12
2358,"0",12/10/12
2359,"1",07/07/11
2360,"1",14/09/13
2361,"1",15/05/14
2362,"0",15/12/23
2363,"2",06/09/10
2364,"3",15/09/22
2365,"2",13/07/12
2366,"3",08/05/08
2367,"2",11/08/23
2368,"3",06/02/14
2369,"2",09/11/20
2370,"0",07/07/05
2371,"0",07/11/16
2372,"1",10/03/01
2373,"1",10/02/02
2374,"2",08/06/04
2375,"0",06/11/15
2376,"1",14/11/21
2377,"1",11/12/23
2378,"0",09/10/19
2379,"1",13/04/01
2380,"2",08/02/10
2381,"2",11/02/16
2382,"3",08/07/13
2383,"2",07/12/06
2384,"3",08/10/21
2385,"0",10/08/21
2386,"0",12/08/10
2387,"2",11/06/18
2388,"2",12/06/01
2389,"2",07/11/09
2390,"1",09/11/11
2391,"1",14/07/06
2392,"1",12/03/10
2393,"2",06/11/26
2394,"0",07/09/01
2395,"3",06/12/11
2396,"2",09/10/27
2397,"2",13/09/06
2398,"1",15/12/22
2399,"1",13/04/22
2400,"1",10/11/06
2401,"0",14/02/16
2402,"3",08/06/07
2403,"1",12/01/26
2404,"1",14/11/23
2405,"3",07/09/10
2406,"0",14/02/23
2407,"3",12/11/13
2408,"1",06/09/17
2409,"0",12/07/08
2410,"3",08/07/22
2411,"2",08/07/26
2412,"1",10/08/25
2413,"1",08/01/09
2414,"3",06/10/19
2415,"3",09/05/22
2416,"3",10/10/24
2417,"2",11/07/15
2418,"1",08/11/02
2419,"1",10/09/11
2420,"1",07/10/12
2421,"2",06/10/25
2422,"3",09/12/15
2423,"2",08/08/05
2424,"1",14/10/17
2425,"0",06/11/10
2426,"2",08/11/25
2427,"3",11/03/01
2428,"2",14/04/16
2429,"2",15/05/24
2430,"0",07/11/03
2431,"1",14/09/21
2432,"2",13/08/09
2433,"2",09/09/07
2434,"1",07/03/10
2435,"1",13/04/26
2436,"3",11/11/09
2437,"0",08/12/06
2438,"1",13/11/01
2439,"3",11/04/27
2440,"2",11/01/04
2441,"2",09/11/08
2442,"0",08/05/21
2443,"3",14/06/24
2444,"3",14/06/10
2445,"1",10/09/25
2446,"0",15/01/04
2447,"1",12/10/26
2448,"0",12/04/15
2449,"3",09/11/07
2450,"2",13/12/08
2451,"0",15/12/21
2452,"0",15/10/22
2453,"0",07/10/05
2454,"2",07/01/15
2455,"3",14/09/06
2456,"0",07/01/06
2457,"2",06/03/01
2458,"2",08/02/07
2459,"2",08/10/22
2460,"2",14/06/14
2461,"1",08/09/15
2462,"2",09/06/10
2463,"2",10/07/12
2464,"3",13/06/22
2465,"3",09/09/13
2466,"3",13/03/04
2467,"2",10/12/10
2468,"1",10/11/06
2469,"2",10/12/18
2470,"1",09/01/03
2471,"2",13/10/06
2472,"2",14/04/25
2473,"3",09/11/10
2474,"3",08/08/19
2475,"2",15/10/10
2476,"1",09/09/05
2477,"1",14/09/01
2478,"2",14/01/25
2479,"2",08/07/17
2480,"1",11/10/02
2481,"0",08/03/25
2482,"1",14/09/22
2483,"2",08/08/11
2484,"0",11/11/24
2485,"0",15/06/27
2486,"3",08/03/13
2487,"2",07/07/16
2488,"2",10/01/06
2489,"0",13/11/24
2490,"2",07/01/23
2491,"2",08/06/10
2492,"0",10/01/09
2493,"1",14/01/23
2494,"1",09/06/02
2495,"3",11/12/03
2496,"0",06/04/16
2497,"3",10/02/17
2498,"3",07/08/27
2499,"2",07/12/10
2500,"0",14/12/26
2501,"2",10/01/27
2502,"1",11/07/21
2503,"2",07/12/09
2504,"2",13/04/09
2505,"3",13/03/07
2506,"2",08/03/14
2507,"0",12/10/14
2508,"2",14/04/11
2509,"0",07/05/06
2510,"3",08/05/12
2511,"1",07/02/18
2512,"1",06/04/25
2513,"0",10/04/27
2514,"2",15/02/07
2515,"0",14/12/24
2516,"2",14/12/02
2517,"0",06/11/19
2518,"0",15/09/21
2519,"0",07/05/09
2520,"2",08/06/26
2521,"1",08/04/07
2522,"1",08/04/09
2523,"1",10/10/03
2524,"0",08/09/24
2525,"0",14/10/14
2526,"1",14/07/14
2527,"3",14/07/12
2528,"0",13/06/08
2529,"3",06/06/11
2530,"2",06/06/21
2531,"0",15/08/26
2532,"3",08/06/13
2533,"2",15/02/03
2534,"3",06/10/18
2535,"0",08/07/07
2536,"0",15/01/26
2537,"0",13/04/03
2538,"3",14/07/22
2539,"3",11/10/21
2540,"1",12/08/10
2541,"2",13/03/01
2542,"2",12/02/16
2543,"0",10/12/05
2544,"3",15/03/03
2545,"1",10/01/09
2546,"3",12/04/19
2547,"3",07/09/17
2548,"2",12/02/18
2549,"0",11/04/03
2550,"0",07/08/08
2551,"3",13/04/05
2552,"3",06/11/21
2553,"2",08/05/07
2554,"1",14/12/06
2555,"2",13/03/27
2556,"3",09/09/12
2557,"1",09/03/06
2558,"1",09/12/06
2559,"3",07/06/25
2560,"0",10/01/23
2561,"1",08/12/06
2562,"3",15/12/24
2563,"1",13/09/09
2564,"3",07/12/18
2565,"0",10/07/21
2566,"1",07/01/12
2567,"0",11/06/18
2568,"1",06/02/27
2569,"0",10/10/18
2570,"2",15/07/11
2571,"3",09/08/10
2572,"0",06/04/24
2573,"1",15/12/10
2574,"1",15/11/20
2575,"2",06/07/10
2576,"2",07/02/11
2577,"2",13/07/11
2578,"2",12/02/26
2579,"0",13/02/03
2580,"3",10/12/22
2581,"0",14/06/17
2582,"2",14/04/13
2583,"0",11/11/14
2584,"2",13/12/04
2585,"2",08/07/03
2586,"2",06/12/21
2587,"2",08/12/03
2588,"0",07/09/09
2589,"0",08/01/04
2590,"2",09/05/22
2591,"2",07/05/01
2592,"1",07/09/07
2593,"3",14/10/25
2594,"3",11/02/11
2595,"3",10/11/19
2596,"3",06/07/10
2597,"2",10/01/01
2598,"2",06/12/11
2599,"3",13/05/23
2600,"1",11/04/11
2601,"2",08/08/18
2602,"3",06/08/13
2603,"0",10/05/02
2604,"3",15/05/15
2605,"0",07/10/03
2606,"1",12/01/14
2607,"2",10/11/03
2608,"2",08/10/26
2609,"0",08/01/23
2610,"2",07/05/22
2611,"1",15/08/08
2612,"1",12/07/19
2613,"3",12/08/24
2614,"2",06/11/17
2615,"2",12/03/12
2616,"3",08/02/15
2617,"0",15/01/13
2618,"0",09/05/25
2619,"1",13/06/16
2620,"2",09/10/04
2621,"3",08/08/20
2622,"1",10/07/22
2623,"0",06/05/20
2624,"3",15/01/04
2625,"0",08/08/06
2626,"2",09/01/08
2627,"3",13/09/27
2628,"1",10/02/01
2629,"0",08/12/24
2630,"3",08/01/05
2631,"3",15/05/14
2632,"2",12/06/04
2633,"0",08/06/11
2634,"1",08/05/03
2635,"0",09/07/23
2636,"0",10/06/09
2637,"0",14/09/26
2638,"3",08/07/27
2639,"2",15/03/18
2640,"1",09/02/14
2641,"2",14/12/26
2642,"0",07/04/24
2643,"0",14/02/08
2644,"3",07/07/03
2645,"3",15/11/09
2646,"0",08/04/17
2647,"2",15/11/18
2648,"3",08/12/13
2649,"2",08/12/10
2650,"3",12/07/18
2651,"0",12/12/22
2652,"3",15/04/05
2653,"3",14/06/09
2654,"2",15/02/20
2655,"2",09/01/01
2656,"3",15/05/05
2657,"3",11/03/20
2658,"2",06/09/04
2659,"0",11/11/04
2660,"1",14/09/03
2661,"2",07/07/17
2662,"2",09/01/05
2663,"3",06/06/02
2664,"1",12/09/20
2665,"0",08/01/08
2666,"3",07/11/20
2667,"3",14/02/11
2668,"3",06/04/17
2669,"1",15/04/25
2670,"3",14/06/13
2671,"0",12/12/26
2672,"1",15/07/16
2673,"3",14/03/23
2674,"0",09/04/02
2675,"3",13/04/16
2676,"0",06/02/04
2677,"2",10/06/11
2678,"1",14/05/27
2679,"2",11/04/23
2680,"0",09/11/13
2681,"0",06/11/18
2682,"2",15/05/21
2683,"0",08/03/09
2684,"2",15/06/27
2685,"0",10/10/24
2686,"2",08/01/07
2687,"1",08/06/13
2688,"0",10/10/17
2689,"2",15/07/13
2690,"0",13/05/01
2691,"0",10/02/16
2692,"3",15/02/08
2693,"1",06/06/04
2694,"1",12/02/06
2695,"3",11/11/01
2696,"1",09/12/22
2697,"2",14/01/11
2698,"2",08/05/26
2699,"2",06/09/23
2700,"3",14/06/19
2701,"2",15/08/18
2702,"2",12/09/23
2703,"1",11/05/02
2704,"0",09/08/14
2705,"0",15/07/02
2706,"0",07/08/04
2707,"2",06/04/06
2708,"3",10/07/07
2709,"1",15/10/08
2710,"2",08/10/18
2711,"3",12/09/02
2712,"3",15/11/05
2713,"3",13/03/01
2714,"3",12/07/17
2715,"0",10/03/22
2716,"1",10/12/06
2717,"1",08/06/02
2718,"2",10/12/13
2719,"1",14/08/25
2720,"0",15/04/18
2721,"1",07/03/08
2722,"1",13/10/07
2723,"2",08/05/15
2724,"2",14/06/10
2725,"2",08/10/23
2726,"0",14/08/22
2727,"1",08/12/04
2728,"2",06/08/10
2729,"2",07/05/24
2730,"1",15/08/16
2731,"2",15/08/19
2732,"0",13/09/14
2733,"2",12/04/07
2734,"3",08/01/04
2735,"2",14/03/06
2736,"2",12/10/02
2737,"2",06/11/05
2738,"3",06/01/01
2739,"2",12/03/01
2740,"0",13/04/27
2741,"2",15/06/21
2742,"3",11/08/23
2743,"2",13/03/11
2744,"1",13/07/26
2745,"1",11/11/12
2746,"1",10/02/19
2747,"1",09/06/07
2748,"2",06/03/21
2749,"3",09/06/26
2750,"0",13/12/24
2751,"0",15/10/05
2752,"3",09/02/16
2753,"3",09/11/19
2754,"2",07/03/21
2755,"1",06/05/15
2756,"3",07/11/07
2757,"3",12/03/16
2758,"1",14/06/06
2759,"3",13/10/09
2760,"1",11/08/03
2761,"0",07/10/25
2762,"0",09/07/15
2763,"0",06/01/23
2764,"3",15/04/10
2765,"3",12/04/10
2766,"0",09/09/17
2767,"0",14/09/14
2768,"0",15/12/08
2769,"2",06/03/22
2770,"0",10/10/17
2771,"3",11/04/25
2772,"1",10/05/16
2773,"3",14/03/14
2774,"1",12/10/11
2775,"2",08/05/04
2776,"2",12/11/26
2777,"1",11/12/25
2778,"2",11/06/15
2779,"0",12/07/18
2780,"0",11/07/09
2781,"3",15/03/26
2782,"0",06/05/02
2783,"3",12/08/22
2784,"2",12/12/26
2785,"2",10/12/16
2786,"1",12/04/16
2787,"0",06/02/08
2788,"1",12/09/11
2789,"2",13/12/22
2790,"3",12/05/13
2791,"1",13/01/27
2792,"0",09/08/19
2793,"1",14/03/21
2794,"2",15/11/06
2795,"3",15/01/21
2796,"2",14/12/21
2797,"3",10/10/26
2798,"1",14/10/13
2799,"2",08/07/26
2800,"1",12/03/24
2801,"1",06/09/01
2802,"0",14/04/17
2803,"1",12/08/12
2804,"0",13/07/26
2805,"1",13/12/07
2806,"0",06/01/15
2807,"1",14/12/15
2808,"0",07/08/16
2809,"3",12/01/19
2810,"0",13/10/11
2811,"3",06/08/24
2812,"2",06/07/22
2813,"1",06/08/20
2814,"2",09/02/24
2815,"3",13/07/15
2816,"2",07/08/04
2817,"1",15/09/06
2818,"1",15/02/23
2819,"2",06/07/09
2820,"2",06/07/01
2821,"1",10/01/12
2822,"0",07/08/03
2823,"0",06/12/12
2824,"0",09/06/03
2825,"0",13/12/20
2826,"0",06/11/21
2827,"2",13/02/16
2828,"2",07/12/24
2829,"1",10/03/20
